150.171.109.226,80,192.168.50.154,58682,tcp,0.03829836845397949,2118,,0
150.171.109.226,80,192.168.50.154,58683,tcp,0.04691910743713379,2623,,0
150.171.109.226,80,192.168.50.154,58684,tcp,0.04952430725097656,3051,,0
150.171.109.226,80,192.168.50.154,58685,tcp,0.038722991943359375,2621,,0
150.171.109.226,80,192.168.50.154,58686,tcp,0.04316902160644531,2346,,0
150.171.109.226,80,192.168.50.154,58687,tcp,0.34508442878723145,2462,,0
150.171.109.226,80,192.168.50.154,58710,tcp,0.037293195724487305,2663,,0
150.171.109.226,80,192.168.50.154,58711,tcp,0.042994022369384766,2665,,0
150.171.109.226,443,192.168.50.154,52057,tcp,0.0,54,,0
150.171.109.226,443,192.168.50.154,52058,tcp,0.0,54,,0
150.171.109.226,443,192.168.50.154,52059,tcp,0.0,54,,0
150.171.109.226,443,192.168.50.154,52060,tcp,0.0,54,,0
150.171.109.226,443,192.168.50.154,53784,tcp,0.0,54,,0
150.171.109.226,443,192.168.50.154,53955,tcp,120.04120516777039,48298,,0
150.171.109.226,443,192.168.50.154,55638,tcp,90.08463382720947,79017,,0
150.171.109.226,443,192.168.50.154,57274,tcp,90.37674808502197,71352,,0
150.171.109.226,443,192.168.50.154,57761,tcp,119.9933705329895,48352,,0
150.171.109.227,80,192.168.50.154,54005,tcp,0.14554047584533691,3035,,0
150.171.109.227,80,192.168.50.154,54006,tcp,0.07979869842529297,2823,,0
150.171.109.227,80,192.168.50.154,54007,tcp,0.09136700630187988,2043,,0
150.171.109.227,80,192.168.50.154,54008,tcp,0.0656120777130127,2201,,0
150.171.109.227,80,192.168.50.154,54009,tcp,0.06935739517211914,2246,,0
150.171.109.227,80,192.168.50.154,54010,tcp,0.15870928764343262,7399,,0
150.171.109.227,80,192.168.50.154,54011,tcp,0.06103086471557617,4681,,0
150.171.109.227,80,192.168.50.154,54012,tcp,0.08751249313354492,1619,,0
150.171.109.227,80,192.168.50.154,54013,tcp,0.0693655014038086,2467,,0
150.171.109.227,80,192.168.50.154,54014,tcp,0.066192626953125,1870,,0
150.171.109.227,80,192.168.50.154,54015,tcp,0.10160255432128906,2423,,0
150.171.109.227,80,192.168.50.154,54016,tcp,0.07581543922424316,2107,,0
150.171.109.227,80,192.168.50.154,54017,tcp,0.06939029693603516,4491,,0
150.171.109.227,80,192.168.50.154,54018,tcp,0.1359846591949463,2113,,0
150.171.109.227,80,192.168.50.154,54019,tcp,0.08224153518676758,2228,,0
150.171.109.227,80,192.168.50.154,54020,tcp,0.08228087425231934,1856,,0
150.171.109.227,80,192.168.50.154,54021,tcp,0.08254861831665039,1981,,0
150.171.109.227,80,192.168.50.154,54022,tcp,0.07862663269042969,1907,,0
150.171.109.227,80,192.168.50.154,54023,tcp,0.05815625190734863,3281,,0
150.171.109.227,80,192.168.50.154,54024,tcp,0.06613469123840332,2433,,0
150.171.109.227,80,192.168.50.154,54025,tcp,0.10959935188293457,2210,,0
150.171.109.227,80,192.168.50.154,54026,tcp,0.06946849822998047,3272,,0
150.171.109.227,80,192.168.50.154,54027,tcp,0.06845927238464355,1474,,0
150.171.109.227,80,192.168.50.154,54028,tcp,0.10220503807067871,3171,,0
150.171.109.227,80,192.168.50.154,54029,tcp,0.05864357948303223,1414,,0
150.171.109.227,80,192.168.50.154,54030,tcp,0.057503700256347656,1667,,0
150.171.109.227,80,192.168.50.154,54031,tcp,0.06849980354309082,2310,,0
150.171.109.227,80,192.168.50.154,54032,tcp,0.05791592597961426,2649,,0
150.171.109.227,80,192.168.50.154,54033,tcp,3.5658442974090576,5533,,0
150.171.109.227,80,192.168.50.154,54034,tcp,0.05864429473876953,2000,,0
150.171.109.227,80,192.168.50.154,54035,tcp,0.07518815994262695,3375,,0
150.171.109.227,80,192.168.50.154,54036,tcp,0.06094670295715332,2630,,0
150.171.109.227,80,192.168.50.154,54037,tcp,0.07595586776733398,2898,,0
150.171.109.227,80,192.168.50.154,54038,tcp,3.1443541049957275,7022,,0
150.171.109.227,80,192.168.50.154,54039,tcp,0.13250946998596191,1918,,0
150.171.109.227,80,192.168.50.154,54040,tcp,0.09421539306640625,2443,,0
150.171.109.227,80,192.168.50.154,54041,tcp,0.08571720123291016,3026,,0
